sample_fp	plate	cycle	well	tile
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-417__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	417
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-418__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	418
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-419__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	419
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-420__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	420
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-421__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	421
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-422__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	422
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-423__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	423
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-424__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	424
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-425__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	425
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-426__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	426
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-427__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	427
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-428__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	428
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-429__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	429
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-430__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	430
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-431__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	431
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-432__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	432
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-433__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	433
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-434__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	434
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-435__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	435
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-436__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	436
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-437__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	437
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-438__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	438
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-439__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	439
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-440__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	440
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-441__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	441
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-442__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	442
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-443__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	443
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-444__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	444
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-445__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	445
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-446__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	446
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-447__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	447
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-448__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	448
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-449__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	449
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-450__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	450
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-451__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	451
/lab/ops_data/nebo/plate_1/input_sbs/c5/10x/20250505_111114_696/P001_Wells-B2_Points-452__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	5	B2	452
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-000__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	0
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-001__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	1
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-002__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	2
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-003__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	3
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-004__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	4
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-005__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	5
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-006__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	6
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-007__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	7
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-008__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	8
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-009__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	9
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-010__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	10
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-011__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	11
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-012__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	12
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-013__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	13
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-014__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	14
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-015__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	15
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-016__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	16
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-017__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	17
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-018__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	18
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-019__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	19
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-020__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	20
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-021__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	21
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-022__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	22
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-023__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	23
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-024__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	24
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-025__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	25
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-026__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	26
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-027__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	27
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-028__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	28
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-029__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	29
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-030__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	30
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-031__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	31
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-032__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	32
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-033__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	33
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-034__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	34
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-035__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	35
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-036__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	36
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-037__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	37
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-038__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	38
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-039__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	39
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-040__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	40
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-041__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	41
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-042__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	42
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-043__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	43
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-044__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	44
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-045__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	45
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-046__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	46
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-047__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	47
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-048__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	48
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-049__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	49
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-050__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	50
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-051__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	51
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-052__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	52
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-053__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	53
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-054__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	54
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-055__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	55
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-056__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	56
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-057__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	57
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-058__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	58
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-059__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	59
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-060__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	60
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-061__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	61
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-062__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	62
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-063__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	63
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-064__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	64
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-065__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	65
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-066__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	66
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-067__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	67
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-068__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	68
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-069__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	69
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-070__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	70
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-071__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	71
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-072__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	72
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-073__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	73
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-074__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	74
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-075__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	75
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-076__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	76
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-077__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	77
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-078__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	78
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-079__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	79
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-080__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	80
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-081__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	81
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-082__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	82
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-083__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	83
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-084__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	84
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-085__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	85
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-086__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	86
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-087__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	87
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-088__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	88
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-089__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	89
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-090__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	90
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-091__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	91
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-092__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	92
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-093__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	93
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-094__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	94
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-095__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	95
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-096__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	96
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-097__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	97
/lab/ops_data/nebo/plate_1/input_sbs/c6/10x/20250507_083737_475/P001_Wells-A3_Points-098__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	6	A3	98
