index	sample_fp	plate	well	tile	round
41770	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-305__Channel_DAPI,GFP.nd2	1	B2	305	2
41771	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-305__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	305	3
41772	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-306__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	306	1
41773	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-306__Channel_DAPI,GFP.nd2	1	B2	306	2
41774	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-306__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	306	3
41775	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-307__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	307	1
41776	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-307__Channel_DAPI,GFP.nd2	1	B2	307	2
41777	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-307__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	307	3
41778	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-308__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	308	1
41779	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-308__Channel_DAPI,GFP.nd2	1	B2	308	2
41780	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-308__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	308	3
41781	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-309__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	309	1
41782	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-309__Channel_DAPI,GFP.nd2	1	B2	309	2
41783	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-309__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	309	3
41784	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-310__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	310	1
41785	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-310__Channel_DAPI,GFP.nd2	1	B2	310	2
41786	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-310__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	310	3
41787	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-311__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	311	1
41788	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-311__Channel_DAPI,GFP.nd2	1	B2	311	2
41789	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-311__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	311	3
41790	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-312__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	312	1
41791	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-312__Channel_DAPI,GFP.nd2	1	B2	312	2
41792	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-312__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	312	3
41793	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-313__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	313	1
41794	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-313__Channel_DAPI,GFP.nd2	1	B2	313	2
41795	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-313__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	313	3
41796	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-314__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	314	1
41797	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-314__Channel_DAPI,GFP.nd2	1	B2	314	2
41798	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-314__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	314	3
41799	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-315__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	315	1
41800	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-315__Channel_DAPI,GFP.nd2	1	B2	315	2
41801	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-315__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	315	3
41802	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-316__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	316	1
41803	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-316__Channel_DAPI,GFP.nd2	1	B2	316	2
41804	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-316__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	316	3
41805	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-317__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	317	1
41806	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-317__Channel_DAPI,GFP.nd2	1	B2	317	2
41807	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-317__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	317	3
41808	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-318__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	318	1
41809	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-318__Channel_DAPI,GFP.nd2	1	B2	318	2
41810	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-318__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	318	3
41811	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-319__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	319	1
41812	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-319__Channel_DAPI,GFP.nd2	1	B2	319	2
41813	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-319__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	319	3
41814	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-320__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	320	1
41815	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-320__Channel_DAPI,GFP.nd2	1	B2	320	2
41816	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-320__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	320	3
41817	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-321__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	321	1
41818	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-321__Channel_DAPI,GFP.nd2	1	B2	321	2
41819	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-321__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	321	3
41820	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-322__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	322	1
41821	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-322__Channel_DAPI,GFP.nd2	1	B2	322	2
41822	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-322__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	322	3
41823	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-323__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	323	1
41824	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-323__Channel_DAPI,GFP.nd2	1	B2	323	2
41825	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-323__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	323	3
41826	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-324__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	324	1
41827	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-324__Channel_DAPI,GFP.nd2	1	B2	324	2
41828	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-324__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	324	3
41829	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-325__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	325	1
41830	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-325__Channel_DAPI,GFP.nd2	1	B2	325	2
41831	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-325__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	325	3
41832	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-326__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	326	1
41833	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-326__Channel_DAPI,GFP.nd2	1	B2	326	2
41834	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-326__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	326	3
41835	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-327__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	327	1
41836	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-327__Channel_DAPI,GFP.nd2	1	B2	327	2
41837	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-327__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	327	3
41838	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-328__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	328	1
41839	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-328__Channel_DAPI,GFP.nd2	1	B2	328	2
41840	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-328__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	328	3
41841	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-329__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	329	1
41842	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-329__Channel_DAPI,GFP.nd2	1	B2	329	2
41843	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-329__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	329	3
41844	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-330__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	330	1
41845	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-330__Channel_DAPI,GFP.nd2	1	B2	330	2
41846	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-330__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	330	3
41847	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-331__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	331	1
41848	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-331__Channel_DAPI,GFP.nd2	1	B2	331	2
41849	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-331__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	331	3
41850	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-332__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	332	1
41851	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-332__Channel_DAPI,GFP.nd2	1	B2	332	2
41852	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-332__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	332	3
41853	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-333__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	333	1
41854	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-333__Channel_DAPI,GFP.nd2	1	B2	333	2
41855	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-333__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	333	3
41856	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-334__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	334	1
41857	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-334__Channel_DAPI,GFP.nd2	1	B2	334	2
41858	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-334__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	334	3
41859	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-335__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	335	1
41860	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-335__Channel_DAPI,GFP.nd2	1	B2	335	2
41861	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-335__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	335	3
41862	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-336__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	336	1
41863	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-336__Channel_DAPI,GFP.nd2	1	B2	336	2
41864	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-336__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	336	3
41865	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-337__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	337	1
41866	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-337__Channel_DAPI,GFP.nd2	1	B2	337	2
41867	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-337__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	337	3
41868	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-338__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	338	1
41869	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-338__Channel_DAPI,GFP.nd2	1	B2	338	2
41870	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-338__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	338	3
41871	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-339__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	339	1
41872	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-339__Channel_DAPI,GFP.nd2	1	B2	339	2
41873	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-339__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	339	3
41874	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-340__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	340	1
41875	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-340__Channel_DAPI,GFP.nd2	1	B2	340	2
41876	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-340__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	340	3
41877	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-341__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	341	1
41878	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-341__Channel_DAPI,GFP.nd2	1	B2	341	2
41879	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-341__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	341	3
41880	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-342__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	342	1
41881	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-342__Channel_DAPI,GFP.nd2	1	B2	342	2
41882	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-342__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	342	3
41883	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-343__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	343	1
41884	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-343__Channel_DAPI,GFP.nd2	1	B2	343	2
41885	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-343__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	343	3
41886	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-344__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	344	1
41887	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-344__Channel_DAPI,GFP.nd2	1	B2	344	2
41888	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-344__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	344	3
41889	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-345__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	345	1
41890	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-345__Channel_DAPI,GFP.nd2	1	B2	345	2
41891	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-345__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	345	3
41892	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-346__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	346	1
41893	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-346__Channel_DAPI,GFP.nd2	1	B2	346	2
41894	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-346__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	346	3
41895	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-347__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	347	1
41896	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-347__Channel_DAPI,GFP.nd2	1	B2	347	2
41897	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-347__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	347	3
41898	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-348__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	348	1
41899	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-348__Channel_DAPI,GFP.nd2	1	B2	348	2
41900	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-348__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	348	3
41901	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-349__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	349	1
41902	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-349__Channel_DAPI,GFP.nd2	1	B2	349	2
41903	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-349__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	349	3
41904	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-350__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	350	1
41905	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-350__Channel_DAPI,GFP.nd2	1	B2	350	2
41906	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-350__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	350	3
41907	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-351__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	351	1
41908	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-351__Channel_DAPI,GFP.nd2	1	B2	351	2
41909	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-351__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	351	3
41910	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-352__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	352	1
